monthly_txn_volume,avg_ticket_size,cash_ratio,cross_border_ratio,late_payment_rate,business_age_years,sector_risk_score,director_count,anomaly_risk_score,risk_tier
4897,4654559.823712776,0.4591729416713005,0.5564395041087895,0.4248539062932781,8.595968128516471,0.6660581982132472,2,1.3492146555759748,medium
4003,555490.2341431577,0.6588872657669321,0.8801287620481147,0.4737796214170822,5.483485033799571,0.7467325094251812,7,0.7498628364994558,medium
4869,2031839.2307885473,0.3549232709728912,0.8850695137641408,0.6588315124443538,17.29311543691923,0.795758810358633,8,4.001097552472206,high
389,3855420.8128540292,0.19251702219690303,0.527915826563202,0.23914771086346642,7.220054593972804,0.4234174049401077,3,1.8926435206335823,medium
502,2176718.35932911,0.8189633680274763,0.11370349873333174,0.20492910736304754,3.924973561451373,0.6628519816083737,1,3.0662942374818174,high
2072,4734265.9157859115,0.3631033206095512,0.27051616468122963,0.636647078274097,10.64045738618739,0.31015368045280745,7,4.410060598470719,medium
3894,2338477.153545335,0.1943209733839072,0.4568882000061222,0.5749748565288761,16.238192507431375,0.3022329347315921,6,2.715033053417069,medium
74,4374822.088607755,0.36508487750687013,0.7511694951778866,0.18049195027382706,7.14551060146826,0.8965802067647601,1,1.2904027636818838,medium
2578,4054329.738697992,0.21455420764279098,0.7116817483291122,0.0006690851004520937,16.951925175631096,0.7795514682621868,9,3.9534240084243306,high
2037,4904950.527690617,0.5194477378123405,0.6427082352997653,0.5327490542053458,6.589978196159793,0.30497053907898497,6,2.178774078685317,medium
2705,4632812.355974127,0.6682893861376992,0.8802455598023444,0.12574242152458978,14.738400858008731,0.4467194401045613,5,2.81918269633585,high
1505,4490721.049729681,0.799557377199186,0.8026464083071254,0.7655970254475158,2.393498432251176,0.5519747226035304,3,4.510416087743301,critical
401,3658290.098256822,0.22756203031986588,0.9821142408076303,0.4835258267163165,1.3377909777398158,0.11037741513542683,9,2.446375932514707,medium
4524,1835623.7381938356,0.16695400570444552,0.8891585209331556,0.6797214572190702,14.777760523885926,0.8674188918825368,7,1.6734710885300714,medium
4484,531520.9674059473,0.01960342089522016,0.19565642784342852,0.6444972146016731,7.431124458050519,0.18701717586269712,4,3.6369678975600035,medium
3571,3443536.6162696853,0.22808776834724265,0.057616565520395624,0.4462381797415967,7.920605955635973,0.7537915833696927,1,0.6675021222585731,low
2288,4893291.752608486,0.02390535249779624,0.4145109440443233,0.3506805708940639,11.525637676510835,0.8807441765965652,4,4.568621130869391,high
3109,3633295.582222013,0.34547420368905934,0.617504450901279,0.3974387264766872,19.738716181806527,0.6633832923487011,3,4.577731919592559,high
210,4643718.1170174,0.14569308883003662,0.6431034996950392,0.642390992365503,3.513045055313271,0.8733522681904773,6,2.8970367205411076,high
4885,4021719.2600646284,0.5798955982277842,0.2675127615183587,0.5123605644360015,6.067096163393962,0.1157519642576494,1,0.7714791927321385,low
3114,816410.2609082771,0.3837267594912731,0.8598809644486703,0.16457374480660372,13.009202667769,0.3836387547982061,4,2.260455398333614,medium
4608,1246769.6491858452,0.09358534107075955,0.329246463645427,0.48748409573247076,14.04916978218317,0.48116160388133944,1,2.1165251697325527,medium
2464,1709986.1432099894,0.3998664630365941,0.9191146063831435,0.3237332631488927,14.152290654742702,0.7263519518877434,1,1.491568305656501,medium
3655,842133.9612456827,0.20934811596785163,0.4716014013032215,0.0490380058273967,11.948564835845202,0.6236255172939151,6,0.8755006138099225,low
814,2908675.012032361,0.6801773513401055,0.010390666041836027,0.3050153550156616,11.806848901290316,0.6888072829968022,6,1.3184778284480392,medium
2741,4877277.170150622,0.3644362447707399,0.16204131119474618,0.18208122498298052,3.0473282962149897,0.21572944857361842,9,2.777642492623506,medium
2783,3807532.708347357,0.14703000921514608,0.10231925665499764,0.6708676270273346,16.709044921322548,0.7758123646663101,7,3.4285338085628774,medium
1580,2117510.358588242,0.3496017324042866,0.04402579580030763,0.08399956953811404,0.2770266432408244,0.7577806837662068,6,4.8979808937131795,critical
2700,23517.900420463015,0.22437833393018547,0.714017310810676,0.2884987594427405,8.40978748759509,0.7151299816009451,3,1.0787919328456785,medium
3850,1567066.7796797554,0.7957790016383861,0.1923158730604022,0.5563935850461962,4.386644110540012,0.7543599327791982,3,1.0200811915052332,medium
1038,2634269.679173384,0.9833675603649452,0.8386197944064862,0.7179135341922419,2.1763642680124455,0.27087588310205757,5,0.5851667281840645,medium
512,1621930.118386001,0.02549138902976744,0.26446882881443,0.26825336804665323,6.457867017803246,0.21221354540588352,6,4.694967443916246,medium
4503,556063.5801962739,0.6900201373152819,0.03232710649084147,0.48515082063945203,13.178027127790617,0.8160492453915922,6,1.9092454797050762,medium
880,2214382.0193526107,0.26395783362348657,0.8206753439752291,0.2989196720558575,9.99194991525887,0.8656082608803009,8,4.6199039961409225,critical
4498,1267010.8320116154,0.06640864386929446,0.4661458505309871,0.16230490830551272,17.483164651288966,0.4394131550722513,8,4.447177469316408,high
216,4546252.649931046,0.014351309585293515,0.5995054402689939,0.26057424078508434,12.033740546117883,0.457599853837518,1,0.21987853161175352,low
1494,509670.8879765777,0.8810096692124272,0.33622728864156315,0.5087217305850452,5.137367316702071,0.6927816537555085,3,1.398855803806608,medium
873,246713.99099482718,0.35360650207779953,0.046040396155641816,0.5730714708898268,10.35289681128948,0.4959992559036851,5,1.512614488898671,low
2800,27565.531605155375,0.9945438920906041,0.3701770891641246,0.29648448437497493,4.624977495527931,0.35084437056260753,9,1.3867352851586812,medium
573,1641020.352743803,0.4423771676302123,0.5182863702935722,0.12202563934798896,3.6552638548842604,0.25207685235887956,4,2.1266790642848186,medium
4201,3302273.804166242,0.1875977517713744,0.011686603536618545,0.1116460098846977,19.104908455885067,0.11812098320929164,5,2.496539265762481,low
1767,3652338.3506560815,0.7771435685225458,0.5742900322038188,0.6500912796506111,9.413853363717173,0.5701589264080921,1,3.790997125281255,high
1688,2266855.155225234,0.9264922163672986,0.8930421545591729,0.5226188167671373,13.059041005647403,0.21372314786499738,7,1.3385144882330036,medium
3252,3421958.923625878,0.815621030775491,0.21784052242002627,0.5824246453043602,17.48130231607284,0.7866807703274512,2,1.4937332760567372,medium
4646,1800210.267040602,0.7451992340275277,0.9267691611483988,0.3906033741057754,6.511335275552397,0.8862949224408515,1,2.9930281831368024,critical
1069,3339363.293713098,0.3346996945191685,0.09760851882358601,0.36585582476282447,15.801602278224955,0.4661921235771719,2,0.8963447929638751,low
1732,203939.33052656465,0.0644903638950427,0.8254363502228216,0.16892010500572888,15.797655994603684,0.1924560030117661,8,2.3659642653366353,medium
3324,1954374.1698504537,0.2012993485600898,0.8403243583021572,0.13467176257255523,16.497836855995946,0.5664139442576842,1,1.254925498753574,medium
3167,3954457.5384882623,0.44681025424740106,0.2577598628981389,0.12313067564330105,3.8703444309814357,0.5591028827493464,1,0.9899505094096239,low
2635,4015227.1462645475,0.956199870014404,0.9578434079084673,0.7934309179530651,19.260520661495747,0.20668299505996385,1,3.9782653815365348,high
2739,3581027.745599597,0.7228541796753541,0.4165987257117777,0.6567133880330638,5.568147762277775,0.6175442110700311,2,3.5356139857191566,high
1607,1021988.8642287522,0.8282830451682474,0.14125608746559382,0.500903685655586,15.558613996742162,0.35285027629828636,1,1.2490630717106983,medium
3070,1236778.3895342355,0.277293896906476,0.5917144508271667,0.1715231333045007,3.329887402444605,0.7763935233713857,2,2.075867625746784,medium
2703,4980447.547595297,0.6838230274535032,0.9966147040452663,0.2701270460614527,18.492118465415906,0.5703343482431672,7,0.7711203096606922,medium
4901,517786.65800259745,0.8624381433779964,0.8992915489592944,0.28062857299727234,8.61412142441019,0.4463607535641184,1,0.26584219361310335,medium
3637,904132.8318131445,0.4794115148965845,0.27860282611510245,0.38213872481155226,13.406203692607908,0.870654341273141,2,2.9261010178981373,high
1373,651001.2519950129,0.42989186023075865,0.5769865993783756,0.3375974354324008,17.018817243247558,0.49297937320907215,3,1.8178191246397084,medium
1991,1638947.1634543943,0.7194045134317787,0.11536765967681661,0.747322547325266,5.719491670863907,0.8098354912056724,2,1.036256037452331,medium
1673,1051669.0003343828,0.5599116862447463,0.4618448043370894,0.5766477300594268,7.8410206490093906,0.31144809950098495,3,0.5730307287876291,low
1539,2488942.1097793127,0.9931710831940439,0.5230700676911815,0.06512419519181316,6.336445232021649,0.45342019339456996,7,3.4001390130015174,high
2048,2380627.513693719,0.42510280072856166,0.3152782983311285,0.287965440053956,5.729123229267684,0.16711056179015626,2,1.3573000300727345,low
3312,4507626.591637065,0.1759432773249866,0.48418708293700563,0.10637010359617216,10.254998850950429,0.4382061573069739,3,4.53694455137607,high
2247,174664.99727646264,0.47193505278631287,0.9199384581811736,0.2234836439471792,10.980225374795392,0.8155942571191624,6,0.9640282488121876,medium
1316,1600078.003762149,0.23520499309773135,0.5001376371797307,0.7671144026832623,1.628772828281427,0.7635697702819785,4,1.2188755781241056,medium
4039,2983692.8020934537,0.561253820794501,0.8309903105675974,0.5642108361399927,13.498527922762879,0.8805648672764159,1,4.258673282596311,critical
2685,3024404.0074579753,0.12579699243794584,0.31739042916343385,0.0062817568395059815,8.458026108986079,0.6997871086510047,8,2.8621536285489513,medium
1292,2401151.0188420317,0.949976273549186,0.9714042223724817,0.2630890339540198,17.80163386826262,0.3171906089755142,7,0.5418933502720574,medium
719,4078512.038532354,0.859822881540161,0.09346323344518548,0.35096138962753315,17.721896096093825,0.22866507482303158,8,2.747300939535834,medium
4754,314548.1349008795,0.1555653971088704,0.5855866468419892,0.48200114322621385,14.429846389152146,0.2436132060129862,9,1.5406402674483561,low
4423,4077623.3401350994,0.17239292274700968,0.7898877951668026,0.3997816143877203,17.090285441302804,0.6291061443574559,9,3.684708471561537,high
3758,2474276.4479380823,0.5124386744880165,0.8140409863102456,0.055818200482346564,18.458030328675182,0.40579768759892654,3,0.3889506220347738,medium
4789,669669.7146899338,0.7728813870417252,0.19828111078704191,0.41243797494678536,11.588844519088038,0.431229684696916,9,4.589427746977243,high
673,4428623.865788848,0.21907933566752946,0.4016458886849862,0.10420742084245999,19.440936547466315,0.7884592245139231,6,2.3910127404294315,medium
2008,3246494.6689252765,0.060971719559531845,0.6241961724641031,0.41535981498531227,19.112437341659373,0.6813320995565267,2,3.671425813613252,high
3455,818564.8884338723,0.5455342765826151,0.3158827097724166,0.19685488797768427,2.2866650245753024,0.26741904575309816,1,3.5233079637688514,medium
3753,169214.96727173403,0.69159711410201,0.65829601521348,0.11535383926056016,10.502825225231302,0.23688102922013218,4,0.8912542456226558,medium
1505,706407.1320149137,0.244365491292717,0.37878067131270254,0.23033835128439595,2.3779025401820806,0.7575461434600995,9,4.400466379797386,high
3314,3044381.0029417872,0.7397677877506381,0.3508663225852223,0.07969766282506274,13.714257942634767,0.8628869496125233,2,1.163506470992301,medium
3773,897301.8800649822,0.9506437849446087,0.10806817149040959,0.22718697865585114,15.328988139000717,0.24811394900530984,1,0.952836606835919,low
1863,1129589.6113002656,0.13707444268547286,0.039252878853045736,0.6935461636556178,17.705091528181736,0.8614091298421152,2,2.6032092916473304,medium
4669,126673.48905581459,0.5110290653086953,0.8352737900121819,0.24573655773080222,13.035189816086639,0.4437897904290763,7,4.92273340530362,critical
1301,3614930.4305207795,0.0568419506815826,0.4895444921560742,0.376177627316391,9.13445623308826,0.8245272596788403,5,1.5669727492774421,medium
3591,4052011.634397426,0.20666100723071557,0.5628731332090067,0.4158466865756865,3.2031460743107365,0.7006857204193648,5,4.82225601951048,high
3467,3984444.035683844,0.08981935346107328,0.37222102252848055,0.14263260746756642,2.589569235878394,0.8240885536254245,4,2.175455998142939,medium
1646,638713.1886700569,0.4040066230802025,0.13674204547377045,0.3534275671938423,9.764779044077628,0.6161179818509794,1,4.173378774068653,high
3706,4516602.335816408,0.8208317903747576,0.4495719976912065,0.6823848972660929,16.667699265388798,0.22560784775159864,8,2.6499217486765794,medium
3009,3361721.868540926,0.5771304505217814,0.22895707803116871,0.06442165901762494,15.039302734647029,0.14829291041741544,1,1.0263061123348276,low
3162,4487745.583261945,0.22258483716543076,0.8376830467772105,0.7382556974204645,17.627955049934368,0.6016898614863483,3,4.399966204056081,high
708,2236355.3621487874,0.040110647095723095,0.9867885380744899,0.6968908551333649,16.238705190168265,0.1466846001103373,2,0.35983122678981905,low
2170,2185337.350557405,0.5533981952867529,0.8890961354758057,0.68466361495324,4.188784459260272,0.2887892600233807,2,3.413772336076354,high
4107,3922898.0569057916,0.132796714990571,0.5282742659256304,0.15883422053637253,4.0864557678603415,0.26498435275031595,9,4.153792309013495,medium
4747,467395.97952824086,0.34273402736375724,0.6281317451820445,0.38745087881318824,9.214464684322857,0.44168299062599636,9,4.1601273346375,high
864,2604849.3091377937,0.510192258913606,0.9481225427392382,0.4929243764047211,3.903999071489894,0.5779042591260741,5,3.2764955803933775,high
3484,4182084.793920497,0.9037325356861925,0.5386819335887252,0.07995993920939731,3.8307379627895317,0.8289315951386518,2,1.2549869776826887,high
1717,4151132.6227847873,0.08182332708871698,0.6385891232915506,0.445476410028478,5.428800825103243,0.8489536025440886,7,2.6583337384463084,medium
2787,4780708.148855503,0.6686075922668305,0.6292295037423282,0.672034570822259,0.5490870162645948,0.885899004088857,8,3.1476815775819134,critical
1743,3491664.695059202,0.014081285504878527,0.7081211518124652,0.7492431512951817,11.46971902084923,0.711058745527466,9,4.448471765525934,high
4941,1039645.376569202,0.6299085523602959,0.6402850995783188,0.22266282123568307,7.992474870006637,0.8370376167181179,4,0.7983401034714743,medium
3520,102381.29415800952,0.5515324893305936,0.6707053980555727,0.23099145797252377,4.824176741601443,0.7325005281470077,1,2.3245970783435133,high
212,2397599.5773368827,0.8118666200900677,0.7258944722327982,0.216584493895929,2.771055680405819,0.8284809428204455,7,1.6656796866360912,high
3265,2569005.624247155,0.5316624728644793,0.8090992296679488,0.12276005849112828,9.171420327024325,0.1833401743011132,7,2.1385618979455963,medium
4228,1202072.6599101583,0.35261659972613746,0.4030549692630041,0.3445710030524574,12.078971958294398,0.8692599473419448,1,0.9152466456483294,medium
4506,624362.5381708924,0.2427508713282266,0.7458339842605782,0.6275750785968053,19.468218933991256,0.28765047541363487,4,1.0871544272786076,low
776,2931454.6227863543,0.08524974178207301,0.10020375915396229,0.5696709124945593,5.151094937030633,0.5547759722060271,4,3.8492446925656463,medium
4399,3821514.1144466824,0.5346126742964312,0.8761881322415286,0.7202554810543681,0.6240646854957829,0.5134619988626759,1,2.3918816678530677,high
2337,4965777.363847213,0.8883219266485685,0.2900443079091918,0.2845931861679491,14.746700626060054,0.5515696766508607,7,2.5707360486378965,high
2941,3791754.783435382,0.5147444939556894,0.40346031408728367,0.4577754014041666,4.779874561833594,0.6616236399860501,3,4.487390535082213,high
207,3968368.438863649,0.7391028574658923,0.8036104126575084,0.6132283956657976,9.736846890897164,0.5316780426062966,1,1.199898118132986,medium
1940,3082687.9302657587,0.2984349382175756,0.6369870380910058,0.7185386432690327,16.18368146668118,0.6509983801989395,7,1.6463577727941932,medium
3592,4929627.372191119,0.44813085987476775,0.3086279898511681,0.6974034495919694,0.8358393728011104,0.5275108237570031,3,1.543081867848437,medium
618,3200141.9691877374,0.3246032034459314,0.22539911112464028,0.37241407554365885,2.9162332033684675,0.10963451656994012,3,3.2961907127951395,medium
3282,4301406.178712122,0.10926611135489739,0.9577144487105899,0.7254862669478226,2.053703378623481,0.6018932155752391,3,2.812253592435442,high
1157,4728977.446558538,0.41698860328350495,0.08777636103158681,0.35524460743433006,4.751154919841248,0.5441610257541603,4,2.357723111942346,medium
4292,4649362.644002304,0.7642872318372164,0.004335108609341276,0.7222657743910462,3.543334486284476,0.5686753539052035,5,3.3399216928237143,medium
3407,1907695.303572999,0.3949749995445172,0.6729349022863503,0.621576645515765,6.400376347532295,0.10124836360731022,1,2.4195932173525225,medium
2521,394231.629512979,0.6501792222182673,0.6144744270825184,0.17731833775410416,14.951461493307729,0.4749974351862204,3,4.0797867817836675,high
1804,860196.6389936949,0.7586154840508602,0.7376139629517838,0.7437341393224879,0.942640525087302,0.7999817655983604,1,2.051215635841648,high
669,297057.30367764074,0.32273622721632267,0.7316338316090468,0.19397167274705263,1.5679012962353316,0.36604433838753925,3,4.4530380499365565,high
2821,527879.277210871,0.7975145596054768,0.8632591272660232,0.7267359697446791,11.330044188266617,0.4559056288864237,3,0.5981501678032158,medium
1379,924071.5782225945,0.33892571696970963,0.9221085904084568,0.4920872555592369,10.453169100328815,0.19795536805319822,4,0.46974040874904643,low
1996,1706130.4886204214,0.25610706046045606,0.775024588257886,0.5339008857605256,9.53409395948923,0.4601874299114035,1,3.278507578071123,high
156,2718154.693228804,0.22244616775986503,0.23229280162209676,0.0874667864141907,10.366587801484501,0.41662271894225256,5,1.948529342673821,low
3229,3558698.614716075,0.19990414572483928,0.46349617829897416,0.0525928227513762,14.86657388849473,0.8064324750346042,4,2.2785717860535954,medium
2921,1055425.7531964532,0.7371240728133968,0.641715240655889,0.774672819472245,11.56466936562162,0.12835236985725784,5,3.4800932204720025,high
1744,3362939.4987864587,0.8875092610569176,0.539365268844742,0.2695421805805854,9.193765504090306,0.8609729496873891,6,1.0726969153543753,medium
1853,3521591.113437596,0.23064847418528922,0.1588975124346247,0.6754968961576768,1.7268447933977493,0.5611225479613341,3,0.2196398838288427,low
498,2793553.061994081,0.08524029779615394,0.5892730306240457,0.5635803601520769,19.49794516806766,0.5237075011755449,3,2.1944460300829967,medium
